review_id,model_id,evaluation_id,suite_id,reviewer_type,reviewed_at,evidence_kind,evidence_path,evidence_revision,evidence_sha256,source_locator,source_locator_reachable,checks_passed,duplicate_group_ids,canonical_setting_decision,audit_status_preserved,prior_review_status,review_outcome,promotion_eligible,decision_reason
review.5db0fdded0c14b815ee3,chief-patch-mean,pathobench.threads2025.imp.grade,pathobench,automated_agent_review,2026-08-06T00:00:00Z,paper_snapshot,source_data/threads_pathobench_2501.16652v1.csv,arxiv:2501.16652v1,876ad2edb815c80d0191656930a5f0a2728802361981906e4c694916dd13ff61,paper=THREADS|extended_data_table=13|model_row=Chief Mean Pooling|base_task=pathobench.imp.grade,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.pathobench.imp.grade,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.9e178379f28dd09677a2,chief-patch-mean,pathobench.threads2025.mbc_.os,pathobench,automated_agent_review,2026-08-06T00:00:00Z,paper_snapshot,source_data/threads_pathobench_2501.16652v1.csv,arxiv:2501.16652v1,876ad2edb815c80d0191656930a5f0a2728802361981906e4c694916dd13ff61,paper=THREADS|extended_data_table=36|model_row=Chief Mean Pooling|base_task=pathobench.mbc_.os,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.pathobench.mbc_.os,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.8fd1fb354cb9f0769fef,chief-patch-mean,pathobench.threads2025.mbc_.recist,pathobench,automated_agent_review,2026-08-06T00:00:00Z,paper_snapshot,source_data/threads_pathobench_2501.16652v1.csv,arxiv:2501.16652v1,876ad2edb815c80d0191656930a5f0a2728802361981906e4c694916dd13ff61,paper=THREADS|extended_data_table=30|model_row=Chief Mean Pooling|base_task=pathobench.mbc_.recist,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.pathobench.mbc_.recist,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.aaad98dd065a7c0c8d19,chief-patch-mean,pathobench.threads2025.mut-het-rcc.bap1-mutation,pathobench,automated_agent_review,2026-08-06T00:00:00Z,paper_snapshot,source_data/threads_pathobench_2501.16652v1.csv,arxiv:2501.16652v1,876ad2edb815c80d0191656930a5f0a2728802361981906e4c694916dd13ff61,paper=THREADS|extended_data_table=12|model_row=Chief Mean Pooling|base_task=pathobench.mut-het-rcc.bap1-mutation,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.pathobench.mut-het-rcc.bap1-mutation,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.4ab6fe63c323ae0d7d90,chief-patch-mean,pathobench.threads2025.mut-het-rcc.pbrm1-mutation,pathobench,automated_agent_review,2026-08-06T00:00:00Z,paper_snapshot,source_data/threads_pathobench_2501.16652v1.csv,arxiv:2501.16652v1,876ad2edb815c80d0191656930a5f0a2728802361981906e4c694916dd13ff61,paper=THREADS|extended_data_table=12|model_row=Chief Mean Pooling|base_task=pathobench.mut-het-rcc.pbrm1-mutation,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.pathobench.mut-het-rcc.pbrm1-mutation,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.c81e564966ced7363ba0,chief-patch-mean,pathobench.threads2025.mut-het-rcc.setd2-mutation,pathobench,automated_agent_review,2026-08-06T00:00:00Z,paper_snapshot,source_data/threads_pathobench_2501.16652v1.csv,arxiv:2501.16652v1,876ad2edb815c80d0191656930a5f0a2728802361981906e4c694916dd13ff61,paper=THREADS|extended_data_table=12|model_row=Chief Mean Pooling|base_task=pathobench.mut-het-rcc.setd2-mutation,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.pathobench.mut-het-rcc.setd2-mutation,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.149bf993f52e1c070757,chief-patch-mean,pathobench.threads2025.nadt.response,pathobench,automated_agent_review,2026-08-06T00:00:00Z,paper_snapshot,source_data/threads_pathobench_2501.16652v1.csv,arxiv:2501.16652v1,876ad2edb815c80d0191656930a5f0a2728802361981906e4c694916dd13ff61,paper=THREADS|extended_data_table=26|model_row=Chief Mean Pooling|base_task=pathobench.nadt.response,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.pathobench.nadt.response,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.d9494e9921623d68305b,chief-patch-mean,pathobench.threads2025.natbrca.lymphovascular-invasion,pathobench,automated_agent_review,2026-08-06T00:00:00Z,paper_snapshot,source_data/threads_pathobench_2501.16652v1.csv,arxiv:2501.16652v1,876ad2edb815c80d0191656930a5f0a2728802361981906e4c694916dd13ff61,paper=THREADS|extended_data_table=28|model_row=Chief Mean Pooling|base_task=pathobench.natbrca.lymphovascular-invasion,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.pathobench.natbrca.lymphovascular-invasion,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.8ab2c2541cfb535da11e,chief-patch-mean,pathobench.threads2025.ovarian.response,pathobench,automated_agent_review,2026-08-06T00:00:00Z,paper_snapshot,source_data/threads_pathobench_2501.16652v1.csv,arxiv:2501.16652v1,876ad2edb815c80d0191656930a5f0a2728802361981906e4c694916dd13ff61,paper=THREADS|extended_data_table=25|model_row=Chief Mean Pooling|base_task=pathobench.ovarian.response,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.pathobench.ovarian.response,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.7e5df16c1a3fcee51073,chief-patch-mean,pathobench.threads2025.panda.isup-grade,pathobench,automated_agent_review,2026-08-06T00:00:00Z,paper_snapshot,source_data/threads_pathobench_2501.16652v1.csv,arxiv:2501.16652v1,876ad2edb815c80d0191656930a5f0a2728802361981906e4c694916dd13ff61,paper=THREADS|extended_data_table=14|model_row=Chief Mean Pooling|base_task=pathobench.panda.isup-grade,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.panda.isup_grade,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.99d47683ff2495c45337,chief-patch-mean,pathobench.threads2025.sr386_.braf-mutant-binary,pathobench,automated_agent_review,2026-08-06T00:00:00Z,paper_snapshot,source_data/threads_pathobench_2501.16652v1.csv,arxiv:2501.16652v1,876ad2edb815c80d0191656930a5f0a2728802361981906e4c694916dd13ff61,paper=THREADS|extended_data_table=29|model_row=Chief Mean Pooling|base_task=pathobench.sr386_.braf-mutant-binary,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.pathobench.sr386_.braf-mutant-binary,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.f02e428b179b143886f8,chief-patch-mean,pathobench.threads2025.sr386_.died-within-5-years,pathobench,automated_agent_review,2026-08-06T00:00:00Z,paper_snapshot,source_data/threads_pathobench_2501.16652v1.csv,arxiv:2501.16652v1,876ad2edb815c80d0191656930a5f0a2728802361981906e4c694916dd13ff61,paper=THREADS|extended_data_table=29|model_row=Chief Mean Pooling|base_task=pathobench.sr386_.died-within-5-years,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.pathobench.sr386_.died-within-5-years,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.3cb31767559ddb649e67,chief-patch-mean,pathobench.threads2025.sr386_.mmr-loss-binary,pathobench,automated_agent_review,2026-08-06T00:00:00Z,paper_snapshot,source_data/threads_pathobench_2501.16652v1.csv,arxiv:2501.16652v1,876ad2edb815c80d0191656930a5f0a2728802361981906e4c694916dd13ff61,paper=THREADS|extended_data_table=29|model_row=Chief Mean Pooling|base_task=pathobench.sr386_.mmr-loss-binary,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.pathobench.sr386_.mmr-loss-binary,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.fcedd018cb41dbb14b89,chief-patch-mean,pathobench.threads2025.sr386_.os,pathobench,automated_agent_review,2026-08-06T00:00:00Z,paper_snapshot,source_data/threads_pathobench_2501.16652v1.csv,arxiv:2501.16652v1,876ad2edb815c80d0191656930a5f0a2728802361981906e4c694916dd13ff61,paper=THREADS|extended_data_table=35|model_row=Chief Mean Pooling|base_task=pathobench.sr386_.os,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.pathobench.sr386_.os,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.662ec8177ca579ae0f23,chief-patch-mean,pathobench.threads2025.sr386_.ras-mutant-binary,pathobench,automated_agent_review,2026-08-06T00:00:00Z,paper_snapshot,source_data/threads_pathobench_2501.16652v1.csv,arxiv:2501.16652v1,876ad2edb815c80d0191656930a5f0a2728802361981906e4c694916dd13ff61,paper=THREADS|extended_data_table=29|model_row=Chief Mean Pooling|base_task=pathobench.sr386_.ras-mutant-binary,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.pathobench.sr386_.ras-mutant-binary,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.cacfd30905c41ac5e834,chief-slide,pathobench.exaone2025.bc_therapy.er-status,pathobench,automated_agent_review,2026-08-06T00:00:00Z,paper_snapshot,source_data/exaone_path_2_5_pathobench_2512.14019v1.csv,arxiv:2512.14019v1,26fbce672fe4cffe73ffc7459c63309efa5984377743fb27085d4c051a59586b,paper=EXAONE Path 2.5|table=4|source_task=bc_therapy_er_status|model_column=CHIEF,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.pathobench.bc_therapy.er-status,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.01be4cfdd033cd3b592d,chief-slide,pathobench.exaone2025.bc_therapy.grade,pathobench,automated_agent_review,2026-08-06T00:00:00Z,paper_snapshot,source_data/exaone_path_2_5_pathobench_2512.14019v1.csv,arxiv:2512.14019v1,26fbce672fe4cffe73ffc7459c63309efa5984377743fb27085d4c051a59586b,paper=EXAONE Path 2.5|table=4|source_task=bc_therapy_grade|model_column=CHIEF,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.pathobench.bc_therapy.grade,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.5910f0eef13908ee0eca,chief-slide,pathobench.exaone2025.bc_therapy.her2-status,pathobench,automated_agent_review,2026-08-06T00:00:00Z,paper_snapshot,source_data/exaone_path_2_5_pathobench_2512.14019v1.csv,arxiv:2512.14019v1,26fbce672fe4cffe73ffc7459c63309efa5984377743fb27085d4c051a59586b,paper=EXAONE Path 2.5|table=4|source_task=bc_therapy_her2_status|model_column=CHIEF,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.pathobench.bc_therapy.her2-status,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.600c3aab3efe850d6078,chief-slide,pathobench.exaone2025.bc_therapy.residual-cancer-burden,pathobench,automated_agent_review,2026-08-06T00:00:00Z,paper_snapshot,source_data/exaone_path_2_5_pathobench_2512.14019v1.csv,arxiv:2512.14019v1,26fbce672fe4cffe73ffc7459c63309efa5984377743fb27085d4c051a59586b,paper=EXAONE Path 2.5|table=4|source_task=bc_therapy_residual_cancer_burden|model_column=CHIEF,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.pathobench.bc_therapy.residual-cancer-burden,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.512cb5c418c987cc8075,chief-slide,pathobench.exaone2025.bcnb.er,pathobench,automated_agent_review,2026-08-06T00:00:00Z,paper_snapshot,source_data/exaone_path_2_5_pathobench_2512.14019v1.csv,arxiv:2512.14019v1,26fbce672fe4cffe73ffc7459c63309efa5984377743fb27085d4c051a59586b,paper=EXAONE Path 2.5|table=4|source_task=bcnb_er|model_column=CHIEF,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.pathobench.bcnb.er,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
