model_id,evaluation_id,value,normalized_score,suite_id,metric,reference_url,source_locator,extraction_date,review_status,audit_status,lineage
chief-patch-mean,pathobench.threads2025.sr386_.os,0.606,60.6,pathobench,cindex,https://arxiv.org/html/2501.16652v1#S0.T35,paper=THREADS|extended_data_table=35|model_row=Chief Mean Pooling|base_task=pathobench.sr386_.os,2026-08-05,machine_parsed_single_source,parsed_primary_source,arxiv:2501.16652v1 source@sha256:3d8b3f6779b9b0eae21be12e8917bd6f0bab26e3c7943470e378383d20a1de4f -> scripts/extract_threads_pathobench.py -> threads_pathobench_2501.16652v1.csv -> build_registry.py -> scores.csv
chief-patch-mean,pathobench.threads2025.sr386_.ras-mutant-binary,0.627,62.7,pathobench,macro-ovr-auc,https://arxiv.org/html/2501.16652v1#S0.T29,paper=THREADS|extended_data_table=29|model_row=Chief Mean Pooling|base_task=pathobench.sr386_.ras-mutant-binary,2026-08-05,machine_parsed_single_source,parsed_primary_source,arxiv:2501.16652v1 source@sha256:3d8b3f6779b9b0eae21be12e8917bd6f0bab26e3c7943470e378383d20a1de4f -> scripts/extract_threads_pathobench.py -> threads_pathobench_2501.16652v1.csv -> build_registry.py -> scores.csv
chief-slide,pathobench.exaone2025.bc_therapy.er-status,0.664,66.4,pathobench,macro-ovr-auc,https://arxiv.org/pdf/2512.14019v1,paper=EXAONE Path 2.5|table=4|source_task=bc_therapy_er_status|model_column=CHIEF,2026-08-05,machine_parsed_single_source,parsed_primary_source,arxiv:2512.14019v1 source@sha256:0c479164dfab7ac48a1e1876649ef73efe9f457e064c3ab00ee960856d35a268:tabs/pathobench_result.tex -> scripts/extract_exaone_pathobench.py -> exaone_path_2_5_pathobench_2512.14019v1.csv -> build_registry.py -> scores.csv
chief-slide,pathobench.exaone2025.bc_therapy.grade,0.743,74.3,pathobench,macro-ovr-auc,https://arxiv.org/pdf/2512.14019v1,paper=EXAONE Path 2.5|table=4|source_task=bc_therapy_grade|model_column=CHIEF,2026-08-05,machine_parsed_single_source,parsed_primary_source,arxiv:2512.14019v1 source@sha256:0c479164dfab7ac48a1e1876649ef73efe9f457e064c3ab00ee960856d35a268:tabs/pathobench_result.tex -> scripts/extract_exaone_pathobench.py -> exaone_path_2_5_pathobench_2512.14019v1.csv -> build_registry.py -> scores.csv
chief-slide,pathobench.exaone2025.bc_therapy.her2-status,0.644,64.4,pathobench,macro-ovr-auc,https://arxiv.org/pdf/2512.14019v1,paper=EXAONE Path 2.5|table=4|source_task=bc_therapy_her2_status|model_column=CHIEF,2026-08-05,machine_parsed_single_source,parsed_primary_source,arxiv:2512.14019v1 source@sha256:0c479164dfab7ac48a1e1876649ef73efe9f457e064c3ab00ee960856d35a268:tabs/pathobench_result.tex -> scripts/extract_exaone_pathobench.py -> exaone_path_2_5_pathobench_2512.14019v1.csv -> build_registry.py -> scores.csv
chief-slide,pathobench.exaone2025.bc_therapy.residual-cancer-burden,0.571,57.1,pathobench,macro-ovr-auc,https://arxiv.org/pdf/2512.14019v1,paper=EXAONE Path 2.5|table=4|source_task=bc_therapy_residual_cancer_burden|model_column=CHIEF,2026-08-05,machine_parsed_single_source,parsed_primary_source,arxiv:2512.14019v1 source@sha256:0c479164dfab7ac48a1e1876649ef73efe9f457e064c3ab00ee960856d35a268:tabs/pathobench_result.tex -> scripts/extract_exaone_pathobench.py -> exaone_path_2_5_pathobench_2512.14019v1.csv -> build_registry.py -> scores.csv
chief-slide,pathobench.exaone2025.bcnb.er,0.872,87.2,pathobench,macro-ovr-auc,https://arxiv.org/pdf/2512.14019v1,paper=EXAONE Path 2.5|table=4|source_task=bcnb_er|model_column=CHIEF,2026-08-05,machine_parsed_single_source,parsed_primary_source,arxiv:2512.14019v1 source@sha256:0c479164dfab7ac48a1e1876649ef73efe9f457e064c3ab00ee960856d35a268:tabs/pathobench_result.tex -> scripts/extract_exaone_pathobench.py -> exaone_path_2_5_pathobench_2512.14019v1.csv -> build_registry.py -> scores.csv
chief-slide,pathobench.exaone2025.bcnb.her2,0.722,72.2,pathobench,macro-ovr-auc,https://arxiv.org/pdf/2512.14019v1,paper=EXAONE Path 2.5|table=4|source_task=bcnb_her2|model_column=CHIEF,2026-08-05,machine_parsed_single_source,parsed_primary_source,arxiv:2512.14019v1 source@sha256:0c479164dfab7ac48a1e1876649ef73efe9f457e064c3ab00ee960856d35a268:tabs/pathobench_result.tex -> scripts/extract_exaone_pathobench.py -> exaone_path_2_5_pathobench_2512.14019v1.csv -> build_registry.py -> scores.csv
chief-slide,pathobench.exaone2025.bcnb.pr,0.815,81.5,pathobench,macro-ovr-auc,https://arxiv.org/pdf/2512.14019v1,paper=EXAONE Path 2.5|table=4|source_task=bcnb_pr|model_column=CHIEF,2026-08-05,machine_parsed_single_source,parsed_primary_source,arxiv:2512.14019v1 source@sha256:0c479164dfab7ac48a1e1876649ef73efe9f457e064c3ab00ee960856d35a268:tabs/pathobench_result.tex -> scripts/extract_exaone_pathobench.py -> exaone_path_2_5_pathobench_2512.14019v1.csv -> build_registry.py -> scores.csv
chief-slide,pathobench.exaone2025.boehmk_.pfs,0.454,45.4,pathobench,cindex,https://arxiv.org/pdf/2512.14019v1,paper=EXAONE Path 2.5|table=4|source_task=boehmk__PFS|model_column=CHIEF,2026-08-05,machine_parsed_single_source,parsed_primary_source,arxiv:2512.14019v1 source@sha256:0c479164dfab7ac48a1e1876649ef73efe9f457e064c3ab00ee960856d35a268:tabs/pathobench_result.tex -> scripts/extract_exaone_pathobench.py -> exaone_path_2_5_pathobench_2512.14019v1.csv -> build_registry.py -> scores.csv
chief-slide,pathobench.exaone2025.bracs.slidelevel-coarse,0.884,88.4,pathobench,macro-ovr-auc,https://arxiv.org/pdf/2512.14019v1,paper=EXAONE Path 2.5|table=4|source_task=bracs_slidelevel_coarse|model_column=CHIEF,2026-08-05,machine_parsed_single_source,parsed_primary_source,arxiv:2512.14019v1 source@sha256:0c479164dfab7ac48a1e1876649ef73efe9f457e064c3ab00ee960856d35a268:tabs/pathobench_result.tex -> scripts/extract_exaone_pathobench.py -> exaone_path_2_5_pathobench_2512.14019v1.csv -> build_registry.py -> scores.csv
chief-slide,pathobench.exaone2025.bracs.slidelevel-fine,0.834,83.4,pathobench,macro-ovr-auc,https://arxiv.org/pdf/2512.14019v1,paper=EXAONE Path 2.5|table=4|source_task=bracs_slidelevel_fine|model_column=CHIEF,2026-08-05,machine_parsed_single_source,parsed_primary_source,arxiv:2512.14019v1 source@sha256:0c479164dfab7ac48a1e1876649ef73efe9f457e064c3ab00ee960856d35a268:tabs/pathobench_result.tex -> scripts/extract_exaone_pathobench.py -> exaone_path_2_5_pathobench_2512.14019v1.csv -> build_registry.py -> scores.csv
chief-slide,pathobench.exaone2025.cptac_brca.immune-class,0.68,68,pathobench,macro-ovr-auc,https://arxiv.org/pdf/2512.14019v1,paper=EXAONE Path 2.5|table=4|source_task=cptac_brca_Immune_class|model_column=CHIEF,2026-08-05,machine_parsed_single_source,parsed_primary_source,arxiv:2512.14019v1 source@sha256:0c479164dfab7ac48a1e1876649ef73efe9f457e064c3ab00ee960856d35a268:tabs/pathobench_result.tex -> scripts/extract_exaone_pathobench.py -> exaone_path_2_5_pathobench_2512.14019v1.csv -> build_registry.py -> scores.csv
chief-slide,pathobench.exaone2025.cptac_brca.pik3ca-mutation,0.623,62.3,pathobench,macro-ovr-auc,https://arxiv.org/pdf/2512.14019v1,paper=EXAONE Path 2.5|table=4|source_task=cptac_brca_PIK3CA_mutation|model_column=CHIEF,2026-08-05,machine_parsed_single_source,parsed_primary_source,arxiv:2512.14019v1 source@sha256:0c479164dfab7ac48a1e1876649ef73efe9f457e064c3ab00ee960856d35a268:tabs/pathobench_result.tex -> scripts/extract_exaone_pathobench.py -> exaone_path_2_5_pathobench_2512.14019v1.csv -> build_registry.py -> scores.csv
chief-slide,pathobench.exaone2025.cptac_brca.tp53-mutation,0.82,82,pathobench,macro-ovr-auc,https://arxiv.org/pdf/2512.14019v1,paper=EXAONE Path 2.5|table=4|source_task=cptac_brca_TP53_mutation|model_column=CHIEF,2026-08-05,machine_parsed_single_source,parsed_primary_source,arxiv:2512.14019v1 source@sha256:0c479164dfab7ac48a1e1876649ef73efe9f457e064c3ab00ee960856d35a268:tabs/pathobench_result.tex -> scripts/extract_exaone_pathobench.py -> exaone_path_2_5_pathobench_2512.14019v1.csv -> build_registry.py -> scores.csv
chief-slide,pathobench.exaone2025.cptac_ccrcc.bap1-mutation,0.641,64.1,pathobench,macro-ovr-auc,https://arxiv.org/pdf/2512.14019v1,paper=EXAONE Path 2.5|table=4|source_task=cptac_ccrcc_BAP1_mutation|model_column=CHIEF,2026-08-05,machine_parsed_single_source,parsed_primary_source,arxiv:2512.14019v1 source@sha256:0c479164dfab7ac48a1e1876649ef73efe9f457e064c3ab00ee960856d35a268:tabs/pathobench_result.tex -> scripts/extract_exaone_pathobench.py -> exaone_path_2_5_pathobench_2512.14019v1.csv -> build_registry.py -> scores.csv
chief-slide,pathobench.exaone2025.cptac_ccrcc.immune-class,0.565,56.5,pathobench,macro-ovr-auc,https://arxiv.org/pdf/2512.14019v1,paper=EXAONE Path 2.5|table=4|source_task=cptac_ccrcc_Immune_class|model_column=CHIEF,2026-08-05,machine_parsed_single_source,parsed_primary_source,arxiv:2512.14019v1 source@sha256:0c479164dfab7ac48a1e1876649ef73efe9f457e064c3ab00ee960856d35a268:tabs/pathobench_result.tex -> scripts/extract_exaone_pathobench.py -> exaone_path_2_5_pathobench_2512.14019v1.csv -> build_registry.py -> scores.csv
chief-slide,pathobench.exaone2025.cptac_ccrcc.os,0.435,43.5,pathobench,cindex,https://arxiv.org/pdf/2512.14019v1,paper=EXAONE Path 2.5|table=4|source_task=cptac_ccrcc_OS|model_column=CHIEF,2026-08-05,machine_parsed_single_source,parsed_primary_source,arxiv:2512.14019v1 source@sha256:0c479164dfab7ac48a1e1876649ef73efe9f457e064c3ab00ee960856d35a268:tabs/pathobench_result.tex -> scripts/extract_exaone_pathobench.py -> exaone_path_2_5_pathobench_2512.14019v1.csv -> build_registry.py -> scores.csv
chief-slide,pathobench.exaone2025.cptac_ccrcc.pbrm1-mutation,0.47,47,pathobench,macro-ovr-auc,https://arxiv.org/pdf/2512.14019v1,paper=EXAONE Path 2.5|table=4|source_task=cptac_ccrcc_PBRM1_mutation|model_column=CHIEF,2026-08-05,machine_parsed_single_source,parsed_primary_source,arxiv:2512.14019v1 source@sha256:0c479164dfab7ac48a1e1876649ef73efe9f457e064c3ab00ee960856d35a268:tabs/pathobench_result.tex -> scripts/extract_exaone_pathobench.py -> exaone_path_2_5_pathobench_2512.14019v1.csv -> build_registry.py -> scores.csv
chief-slide,pathobench.exaone2025.cptac_ccrcc.vhl-mutation,0.561,56.1,pathobench,macro-ovr-auc,https://arxiv.org/pdf/2512.14019v1,paper=EXAONE Path 2.5|table=4|source_task=cptac_ccrcc_VHL_mutation|model_column=CHIEF,2026-08-05,machine_parsed_single_source,parsed_primary_source,arxiv:2512.14019v1 source@sha256:0c479164dfab7ac48a1e1876649ef73efe9f457e064c3ab00ee960856d35a268:tabs/pathobench_result.tex -> scripts/extract_exaone_pathobench.py -> exaone_path_2_5_pathobench_2512.14019v1.csv -> build_registry.py -> scores.csv
chief-slide,pathobench.exaone2025.cptac_coad.acvr2a-mutation,0.762,76.2,pathobench,macro-ovr-auc,https://arxiv.org/pdf/2512.14019v1,paper=EXAONE Path 2.5|table=4|source_task=cptac_coad_ACVR2A_mutation|model_column=CHIEF,2026-08-05,machine_parsed_single_source,parsed_primary_source,arxiv:2512.14019v1 source@sha256:0c479164dfab7ac48a1e1876649ef73efe9f457e064c3ab00ee960856d35a268:tabs/pathobench_result.tex -> scripts/extract_exaone_pathobench.py -> exaone_path_2_5_pathobench_2512.14019v1.csv -> build_registry.py -> scores.csv
chief-slide,pathobench.exaone2025.cptac_coad.apc-mutation,0.613,61.3,pathobench,macro-ovr-auc,https://arxiv.org/pdf/2512.14019v1,paper=EXAONE Path 2.5|table=4|source_task=cptac_coad_APC_mutation|model_column=CHIEF,2026-08-05,machine_parsed_single_source,parsed_primary_source,arxiv:2512.14019v1 source@sha256:0c479164dfab7ac48a1e1876649ef73efe9f457e064c3ab00ee960856d35a268:tabs/pathobench_result.tex -> scripts/extract_exaone_pathobench.py -> exaone_path_2_5_pathobench_2512.14019v1.csv -> build_registry.py -> scores.csv
chief-slide,pathobench.exaone2025.cptac_coad.arid1a-mutation,0.777,77.7,pathobench,macro-ovr-auc,https://arxiv.org/pdf/2512.14019v1,paper=EXAONE Path 2.5|table=4|source_task=cptac_coad_ARID1A_mutation|model_column=CHIEF,2026-08-05,machine_parsed_single_source,parsed_primary_source,arxiv:2512.14019v1 source@sha256:0c479164dfab7ac48a1e1876649ef73efe9f457e064c3ab00ee960856d35a268:tabs/pathobench_result.tex -> scripts/extract_exaone_pathobench.py -> exaone_path_2_5_pathobench_2512.14019v1.csv -> build_registry.py -> scores.csv
chief-slide,pathobench.exaone2025.cptac_coad.immune-class,0.59,59,pathobench,macro-ovr-auc,https://arxiv.org/pdf/2512.14019v1,paper=EXAONE Path 2.5|table=4|source_task=cptac_coad_Immune_class|model_column=CHIEF,2026-08-05,machine_parsed_single_source,parsed_primary_source,arxiv:2512.14019v1 source@sha256:0c479164dfab7ac48a1e1876649ef73efe9f457e064c3ab00ee960856d35a268:tabs/pathobench_result.tex -> scripts/extract_exaone_pathobench.py -> exaone_path_2_5_pathobench_2512.14019v1.csv -> build_registry.py -> scores.csv
chief-slide,pathobench.exaone2025.cptac_coad.kras-mutation,0.687,68.7,pathobench,macro-ovr-auc,https://arxiv.org/pdf/2512.14019v1,paper=EXAONE Path 2.5|table=4|source_task=cptac_coad_KRAS_mutation|model_column=CHIEF,2026-08-05,machine_parsed_single_source,parsed_primary_source,arxiv:2512.14019v1 source@sha256:0c479164dfab7ac48a1e1876649ef73efe9f457e064c3ab00ee960856d35a268:tabs/pathobench_result.tex -> scripts/extract_exaone_pathobench.py -> exaone_path_2_5_pathobench_2512.14019v1.csv -> build_registry.py -> scores.csv
chief-slide,pathobench.exaone2025.cptac_coad.msi-h,0.844,84.4,pathobench,macro-ovr-auc,https://arxiv.org/pdf/2512.14019v1,paper=EXAONE Path 2.5|table=4|source_task=cptac_coad_MSI_H|model_column=CHIEF,2026-08-05,machine_parsed_single_source,parsed_primary_source,arxiv:2512.14019v1 source@sha256:0c479164dfab7ac48a1e1876649ef73efe9f457e064c3ab00ee960856d35a268:tabs/pathobench_result.tex -> scripts/extract_exaone_pathobench.py -> exaone_path_2_5_pathobench_2512.14019v1.csv -> build_registry.py -> scores.csv
chief-slide,pathobench.exaone2025.cptac_coad.pik3ca-mutation,0.643,64.3,pathobench,macro-ovr-auc,https://arxiv.org/pdf/2512.14019v1,paper=EXAONE Path 2.5|table=4|source_task=cptac_coad_PIK3CA_mutation|model_column=CHIEF,2026-08-05,machine_parsed_single_source,parsed_primary_source,arxiv:2512.14019v1 source@sha256:0c479164dfab7ac48a1e1876649ef73efe9f457e064c3ab00ee960856d35a268:tabs/pathobench_result.tex -> scripts/extract_exaone_pathobench.py -> exaone_path_2_5_pathobench_2512.14019v1.csv -> build_registry.py -> scores.csv
chief-slide,pathobench.exaone2025.cptac_coad.setd1b-mutation,0.711,71.1,pathobench,macro-ovr-auc,https://arxiv.org/pdf/2512.14019v1,paper=EXAONE Path 2.5|table=4|source_task=cptac_coad_SETD1B_mutation|model_column=CHIEF,2026-08-05,machine_parsed_single_source,parsed_primary_source,arxiv:2512.14019v1 source@sha256:0c479164dfab7ac48a1e1876649ef73efe9f457e064c3ab00ee960856d35a268:tabs/pathobench_result.tex -> scripts/extract_exaone_pathobench.py -> exaone_path_2_5_pathobench_2512.14019v1.csv -> build_registry.py -> scores.csv
chief-slide,pathobench.exaone2025.cptac_coad.tp53-mutation,0.664,66.4,pathobench,macro-ovr-auc,https://arxiv.org/pdf/2512.14019v1,paper=EXAONE Path 2.5|table=4|source_task=cptac_coad_TP53_mutation|model_column=CHIEF,2026-08-05,machine_parsed_single_source,parsed_primary_source,arxiv:2512.14019v1 source@sha256:0c479164dfab7ac48a1e1876649ef73efe9f457e064c3ab00ee960856d35a268:tabs/pathobench_result.tex -> scripts/extract_exaone_pathobench.py -> exaone_path_2_5_pathobench_2512.14019v1.csv -> build_registry.py -> scores.csv
chief-slide,pathobench.exaone2025.cptac_gbm.egfr-mutation,0.734,73.4,pathobench,macro-ovr-auc,https://arxiv.org/pdf/2512.14019v1,paper=EXAONE Path 2.5|table=4|source_task=cptac_gbm_EGFR_mutation|model_column=CHIEF,2026-08-05,machine_parsed_single_source,parsed_primary_source,arxiv:2512.14019v1 source@sha256:0c479164dfab7ac48a1e1876649ef73efe9f457e064c3ab00ee960856d35a268:tabs/pathobench_result.tex -> scripts/extract_exaone_pathobench.py -> exaone_path_2_5_pathobench_2512.14019v1.csv -> build_registry.py -> scores.csv
chief-slide,pathobench.exaone2025.cptac_gbm.immune-class,0.644,64.4,pathobench,macro-ovr-auc,https://arxiv.org/pdf/2512.14019v1,paper=EXAONE Path 2.5|table=4|source_task=cptac_gbm_Immune_class|model_column=CHIEF,2026-08-05,machine_parsed_single_source,parsed_primary_source,arxiv:2512.14019v1 source@sha256:0c479164dfab7ac48a1e1876649ef73efe9f457e064c3ab00ee960856d35a268:tabs/pathobench_result.tex -> scripts/extract_exaone_pathobench.py -> exaone_path_2_5_pathobench_2512.14019v1.csv -> build_registry.py -> scores.csv
chief-slide,pathobench.exaone2025.cptac_gbm.tp53-mutation,0.825,82.5,pathobench,macro-ovr-auc,https://arxiv.org/pdf/2512.14019v1,paper=EXAONE Path 2.5|table=4|source_task=cptac_gbm_TP53_mutation|model_column=CHIEF,2026-08-05,machine_parsed_single_source,parsed_primary_source,arxiv:2512.14019v1 source@sha256:0c479164dfab7ac48a1e1876649ef73efe9f457e064c3ab00ee960856d35a268:tabs/pathobench_result.tex -> scripts/extract_exaone_pathobench.py -> exaone_path_2_5_pathobench_2512.14019v1.csv -> build_registry.py -> scores.csv
chief-slide,pathobench.exaone2025.cptac_hnsc.casp8-mutation,0.409,40.9,pathobench,macro-ovr-auc,https://arxiv.org/pdf/2512.14019v1,paper=EXAONE Path 2.5|table=4|source_task=cptac_hnsc_CASP8_mutation|model_column=CHIEF,2026-08-05,machine_parsed_single_source,parsed_primary_source,arxiv:2512.14019v1 source@sha256:0c479164dfab7ac48a1e1876649ef73efe9f457e064c3ab00ee960856d35a268:tabs/pathobench_result.tex -> scripts/extract_exaone_pathobench.py -> exaone_path_2_5_pathobench_2512.14019v1.csv -> build_registry.py -> scores.csv
chief-slide,pathobench.exaone2025.cptac_hnsc.histologic-grade,0.764,76.4,pathobench,macro-ovr-auc,https://arxiv.org/pdf/2512.14019v1,paper=EXAONE Path 2.5|table=4|source_task=cptac_hnsc_Histologic_Grade|model_column=CHIEF,2026-08-05,machine_parsed_single_source,parsed_primary_source,arxiv:2512.14019v1 source@sha256:0c479164dfab7ac48a1e1876649ef73efe9f457e064c3ab00ee960856d35a268:tabs/pathobench_result.tex -> scripts/extract_exaone_pathobench.py -> exaone_path_2_5_pathobench_2512.14019v1.csv -> build_registry.py -> scores.csv
chief-slide,pathobench.exaone2025.cptac_hnsc.immune-class,0.626,62.6,pathobench,macro-ovr-auc,https://arxiv.org/pdf/2512.14019v1,paper=EXAONE Path 2.5|table=4|source_task=cptac_hnsc_Immune_class|model_column=CHIEF,2026-08-05,machine_parsed_single_source,parsed_primary_source,arxiv:2512.14019v1 source@sha256:0c479164dfab7ac48a1e1876649ef73efe9f457e064c3ab00ee960856d35a268:tabs/pathobench_result.tex -> scripts/extract_exaone_pathobench.py -> exaone_path_2_5_pathobench_2512.14019v1.csv -> build_registry.py -> scores.csv
chief-slide,pathobench.exaone2025.cptac_hnsc.os,0.565,56.5,pathobench,cindex,https://arxiv.org/pdf/2512.14019v1,paper=EXAONE Path 2.5|table=4|source_task=cptac_hnsc_OS|model_column=CHIEF,2026-08-05,machine_parsed_single_source,parsed_primary_source,arxiv:2512.14019v1 source@sha256:0c479164dfab7ac48a1e1876649ef73efe9f457e064c3ab00ee960856d35a268:tabs/pathobench_result.tex -> scripts/extract_exaone_pathobench.py -> exaone_path_2_5_pathobench_2512.14019v1.csv -> build_registry.py -> scores.csv
chief-slide,pathobench.exaone2025.cptac_lscc.arid1a-mutation,0.478,47.8,pathobench,macro-ovr-auc,https://arxiv.org/pdf/2512.14019v1,paper=EXAONE Path 2.5|table=4|source_task=cptac_lscc_ARID1A_mutation|model_column=CHIEF,2026-08-05,machine_parsed_single_source,parsed_primary_source,arxiv:2512.14019v1 source@sha256:0c479164dfab7ac48a1e1876649ef73efe9f457e064c3ab00ee960856d35a268:tabs/pathobench_result.tex -> scripts/extract_exaone_pathobench.py -> exaone_path_2_5_pathobench_2512.14019v1.csv -> build_registry.py -> scores.csv
